"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TAIR","SYMBOL","GENENAME"
"AT5G56540",172.852679727971,1.35973401686595,0.363788289462552,3.73770694728731,0.00018570621997038,0.00241338530053306,"AT5G56540","AGP14;ATAGP14","Encodes arabinogalactan protein (AGP14)."
"AT4G03540",13.0823347401357,2.59438912368685,0.694343232728632,3.73646490870433,0.000186625479484823,0.0024223667829219,"AT4G03540","CASPL1C1",NA
"AT5G54610",383.490733477197,4.9284080562097,1.31971963134589,3.73443566281087,0.000188136576629949,0.00243602451508352,"AT5G54610","ANK;BDA1","Induced in response to Salicylic acid. Belongs to the ankyrin repeat protein family."
"AT5G27300",36.9176301598759,1.12338077863188,0.30093817728556,3.73292876551818,0.000189266134709654,0.00244617551464364,"AT5G27300",NA,NA
"AT2G26840",75.0390050815735,1.02618922942286,0.274975647983128,3.7319276705035,0.000190020068052649,0.00245430777383167,"AT2G26840","MOC1",NA
"AT3G26932",157.824108199189,1.36959798840973,0.367380772174769,3.72800672256792,0.000193000231058922,0.00248686887532537,"AT3G26932","DRB3",NA
"AT4G37410",1925.4246599025,1.73769151922592,0.466255597241338,3.7269075792488,0.000193843497123057,0.00249621992808254,"AT4G37410","CYP81F4","member of CYP81F"
"AT1G77930",650.891521288733,1.04694278763332,0.280932213297017,3.72667404476837,0.00019402311089092,0.00249701864228406,"AT1G77930","DJC65",NA
"AT1G76960",211.186269968933,2.72126511886937,0.730833752082052,3.72350772130712,0.000196473849335646,0.00252396986729731,"AT1G76960",NA,NA
"AT3G15990",49.0642150164546,1.63499390461039,0.439454631068335,3.72050671223022,0.000198823457274754,0.00255106713911142,"AT3G15990","SPDT;SULTR3;4","Encodes sulfate transporter Sultr3;4."
"AT2G25810",91.9198842193658,1.23042386043963,0.330749593798892,3.72010694346542,0.000199138437184153,0.00255356564831249,"AT2G25810","TIP4;1",NA
"AT1G77530",55.6187589555786,1.68553803937482,0.453414960311769,3.71742925777271,0.000201260317293987,0.00257766154266454,"AT1G77530",NA,NA
"AT5G44550",169.340700324997,1.22476947608891,0.329770916663032,3.71400088425751,0.000204008079696356,0.00260787218870127,"AT5G44550","CASPL1B1",NA
"AT5G45970",12.4913436615591,1.84333914918982,0.496398679169947,3.71342476630308,0.000204473269289948,0.00260787218870127,"AT5G45970","ARAC2;ATRAC2;ATROP7;RAC2;ROP7","Encodes a Rac-like protein ARAC2.  A member of ROP GTPase gene family."
"AT2G48080",19.8246787740243,2.15444956881389,0.580257156981193,3.71292200861853,0.000204880037726637,0.00261142112912673,"AT2G48080","ALKBH10A",NA
"AT2G32990",142.721599398473,2.22294879735975,0.599216313755049,3.70976014225884,0.000207455696747373,0.00263161393096205,"AT2G32990","AtGH9B8;GH9B8",NA
"AT4G28250",479.825233180058,2.57647599474954,0.69598637946058,3.70190577112503,0.000213986094897942,0.00269833415983242,"AT4G28250","ATEXPB3;ATHEXP;EXPB3","putative beta-expansin/allergen protein. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana."
"AT2G23540",225.569370078604,1.32841404687805,0.359134842753778,3.69892833759046,0.000216511716284762,0.0027220996419816,"AT2G23540",NA,NA
"AT5G62490",9.48125782318996,4.16086318387107,1.12515474759855,3.69803637477577,0.000217273759236563,0.00272844960224034,"AT5G62490","ATHVA22B;HVA22B","Part of the AtHVA22 family. Protein expression is ABA- and stress-inducible."
"AT1G05540",34.9946182573571,2.07502448068667,0.562036617380708,3.69197382611302,0.000222520369691784,0.00278774044271683,"AT1G05540","AtDOA1",NA
"AT1G58807",655.894468219266,1.23915296098702,0.335722883029394,3.690999403453,0.000223374661528315,0.00279349878536735,"AT1G58807",NA,NA
"AT1G59124",655.894468219266,1.23915296098702,0.335722883029394,3.690999403453,0.000223374661528315,0.00279349878536735,"AT1G59124",NA,NA
"AT5G61340",151.460369615683,1.27707866618131,0.346051121140131,3.69043354627413,0.000223872169588593,0.00279767818970241,"AT5G61340",NA,NA
"AT1G70370",1303.98737852784,1.03843348383772,0.281806949319734,3.68491084533025,0.000228782709354471,0.00285105682696139,"AT1G70370","PG2;PGL3",NA
"AT1G20120",8.7900196811667,3.0756788690964,0.834921617570177,3.68379354944404,0.000229788375749961,0.00286190977070406,"AT1G20120",NA,NA
"AT2G24190",46.8731045591373,1.78649460919244,0.485608897069435,3.67887536652154,0.000234264708009009,0.00290912928337503,"AT2G24190","SDR2",NA
"AT2G14660",41.5627698434704,1.74993445460033,0.47594369073699,3.67676783757882,0.000236207831101843,0.002931544882202,"AT2G14660",NA,NA
"AT1G07490",14.224722800464,3.34913409546645,0.911507794443857,3.67427916237389,0.000238521839314311,0.00295508241414201,"AT1G07490","DVL9;RTFL3",NA
"AT3G23810",2353.2338516652,1.91016058265432,0.520695574537243,3.66847861987676,0.000243998093842452,0.00301764678086457,"AT3G23810","ATSAHH2;SAHH2",NA
"AT5G64840",4312.36473778163,1.45222747261169,0.395944322190184,3.66775678100048,0.000244687770182775,0.00302265549728402,"AT5G64840","ABCF5","member of GCN subfamily"
"AT4G21990",1457.08629263039,2.2908788230792,0.625067578403473,3.66500983610523,0.000247329077267781,0.0030499610660751,"AT4G21990","APR3;ATAPR3;PRH-26;PRH26","Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily.  This protein also belongs to the adenosine 5'-phosphosulfate reductase-like (APRL) group."
"AT5G49910",3175.64238895336,1.71565436299457,0.468488869537479,3.66210271908566,0.000250153510944528,0.00307764183366573,"AT5G49910","cpHsc70-2;HSC70-7;HSP70-7","Stromal heat shock protein involved in protein import into chloroplast."
"AT3G49570",28.0090538970485,3.31991488518242,0.906841916539402,3.66096320056702,0.000251268850185657,0.00308600001948666,"AT3G49570","LSU3",NA
"AT3G57062",129.66806676508,1.18112960907772,0.32294265439307,3.65739735216306,0.000254789242195826,0.00312562077298,"AT3G57062",NA,NA
"AT3G08870",58.1765720991731,3.01959232674014,0.826453282627255,3.65367576149132,0.000258512684081365,0.00316946700142482,"AT3G08870","LecRK-VI.1",NA
"AT3G26960",33.4109651105624,2.7356529319986,0.749001084026184,3.65240183270945,0.000259798925310137,0.00317972920977566,"AT3G26960",NA,NA
"AT4G24972",250.709067235027,1.19683753427783,0.327757807057838,3.65159123140775,0.000260620482251578,0.00318794697039877,"AT4G24972","TPD1","Encodes a novel small protein which is similar to proteins of unknown function from other plant species. TPD1 is involved in cell specification during anther and pollen development. Identified in a screen for male steriles. Mutants lack tapetal cells and have an increased number of microsporocytes. Expressed in flower buds, leaves and young seedlings. In anthers, TPD1 is expressed throughout pollen development in parietal cells and sporocytes. Physically interacts with the LRR kinase EMS1 and that interaction results in phosphorylation of TPD1."
"AT1G01190",32.0894598028338,1.84621084905714,0.505989500155608,3.64871375490869,0.000263556561964909,0.00321098563071643,"AT1G01190","CYP78A8","member of CYP78A"
"AT4G35030",74.7425368880647,1.2574052714972,0.345350333373205,3.64095571941545,0.000271627855407452,0.00328429963388647,"AT4G35030",NA,NA
"AT3G07925",6.52999422012478,5.70237116158571,1.56651852307543,3.64015559189858,0.000272473342264222,0.00328935271346263,"AT3G07925",NA,NA
"AT3G47070",3666.11610115675,1.19736362048013,0.329548657467418,3.63334394890841,0.000279771678931768,0.00336597824482498,"AT3G47070",NA,NA
"AT5G66600",54.822145591986,1.34541607550317,0.370510349175737,3.63125099878121,0.00028205070524793,0.00338955672096197,"AT5G66600",NA,NA
"AT1G29510",105.753605838237,1.36517361216069,0.376141560694223,3.62941444077881,0.000284064862717594,0.0034079759094961,"AT1G29510","SAUR67",NA
"AT5G38990",572.573352562156,1.24567398104422,0.343368921144543,3.62780060843028,0.000285845872779779,0.00342547240884798,"AT5G38990","MDS1",NA
"AT4G32770",539.209265450505,1.22243371144292,0.337144702157244,3.62584286100624,0.000288020467819236,0.00344958524204257,"AT4G32770","ATSDX1;VTE1","Tocopherol cyclase involved in tocopherol (vitamin E)synthesis. VTE1 over-expressing plants have increased tocopherol indicating VTE1 is a major limiting factor in tocopherol synthesis. Mutants defective in this gene accumulate high amounts of zeaxanthin in conditions of high light or low temperature.  Plays a role in the adaptation to low temperature stress, notably phloem loading."
"AT5G07800",28.3180447615748,1.43037796828373,0.394526424944988,3.62555681405416,0.000288339493076896,0.00345026148297091,"AT5G07800",NA,NA
"AT4G01080",89.805215734461,2.07084099495805,0.571330325891301,3.62459491665779,0.000289414717482328,0.00345848144385889,"AT4G01080","MOAT4;TBL26","Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication)."
"AT1G70505",58.6032609651081,1.04900177181507,0.289463727702642,3.6239489491156,0.000290138897405221,0.00346323748532876,"AT1G70505",NA,NA
"AT1G61600",32.6884100872856,1.18711518461746,0.328367621522209,3.61520170324457,0.000300113864144452,0.0035682631047634,"AT1G61600",NA,NA
"AT1G33170",316.653761486341,1.06702000461617,0.295457295247478,3.61141871187313,0.000304526538131518,0.00361334573014118,"AT1G33170",NA,NA
"AT4G22730",69.4796984095998,1.45071023739587,0.401732533172259,3.61113456742082,0.000304860419994439,0.00361334573014118,"AT4G22730",NA,NA
"AT5G02180",216.445386637411,1.40940899274609,0.390303197965346,3.61106186188929,0.000304945907158748,0.00361334573014118,"AT5G02180",NA,NA
"AT1G32740",39.6431172351849,1.92769024671504,0.533955758073193,3.61020593479732,0.000305953995333161,0.00362147886895188,"AT1G32740",NA,NA
"AT5G43150",388.318801617962,1.22161914260137,0.338513105757867,3.60877945882301,0.000307640997741453,0.00363536816195869,"AT5G43150",NA,NA
"AT3G23090",141.668674538479,1.16165196269003,0.321997091039877,3.60764738258511,0.000308986027111087,0.00364720304930736,"AT3G23090","WDL3",NA
"AT3G03820",49.3467960878526,1.87011186651107,0.518438060482376,3.60720404048083,0.000309514264408167,0.0036514085581708,"AT3G03820","SAUR29",NA
"AT1G52230",12889.8430243867,1.02611143758326,0.284633912174845,3.60502172683112,0.000312126814692699,0.00367610255684939,"AT1G52230","PSAH-2;PSAH2;PSI-H",NA
"AT1G10370",891.429651710568,2.13696494085207,0.592840020932327,3.60462328014121,0.000312606037230217,0.00367970576529028,"AT1G10370","ATGSTU17;ERD9;GST30;GST30B;GSTU17",NA
"AT5G45275",50.8029615961695,1.21238453654037,0.336439543728773,3.60357323964793,0.000313872250883712,0.00369256357203082,"AT5G45275",NA,NA
"AT4G19060",95.5651335798891,1.14707154437935,0.318449251017052,3.60205445833481,0.000315712202927525,0.00371215317229568,"AT4G19060",NA,NA
"AT2G42760",50.0537870559935,1.59786885479408,0.443947801638241,3.59922686608127,0.000319164662438323,0.00374600283069866,"AT2G42760",NA,NA
"AT3G03530",12.8523709453027,2.48753401429207,0.69122038211513,3.5987567477108,0.00031974208684622,0.00374915693770264,"AT3G03530","AtNPC4;NPC4","PHOSPHOESTERASE FAMILY PROTEIN,  NPC4 is significantly induced upon phosphate starvation and plays an important role in the supply of inorganic phosphate and diacylglycerol from membrane-phospholipids during phosphate deprivation."
"AT3G46900",41.7256180513299,2.41900770106513,0.672726098457362,3.59582853498949,0.000323360744932523,0.0037790673740463,"AT3G46900","COPT2","encodes a member of copper transporter family and functionally complements a high affinity copper transporter mutant in yeast"
"AT5G26330",32.7588015238117,1.39819184424381,0.389061655436186,3.59375390688724,0.000325947711586297,0.0038051125099148,"AT5G26330",NA,NA
"AT2G39250",165.777920935596,1.78081238046385,0.495605093460739,3.59320839103708,0.000326631154102927,0.00380890310674117,"AT2G39250","SNZ","Encodes a AP2 domain transcription factor that can repress flowering. SNZ and its paralogous gene, SCHLAFMUTZE (SMZ),  share a signature with partial complementarity to the miR172 microRNA, whose precursor is induced upon flowering."
"AT5G43400",73.3680327051357,1.12549679764538,0.313216505608892,3.59335085313407,0.000326452543024915,0.00380890310674117,"AT5G43400",NA,NA
"AT3G06125",235.162981743127,1.12839220341062,0.314088973728432,3.59258776268363,0.000327410331123034,0.00381170963892414,"AT3G06125",NA,NA
"AT4G13575",375.540086814921,2.68176967408195,0.747073296568286,3.58970088530908,0.000331057622137459,0.00384153475742565,"AT4G13575",NA,NA
"AT3G14850",39.5149368104738,1.35127898288821,0.376698028330237,3.58716765489305,0.000334289399261609,0.00387301865851367,"AT3G14850","TBL41","Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication)."
"AT5G44060",122.68426492053,1.13588682442032,0.316654811183688,3.5871453213493,0.000334318022182979,0.00387301865851367,"AT5G44060",NA,NA
"AT4G38080",432.102869722359,1.21361113005398,0.338463544227886,3.58564799887829,0.000336242246677067,0.00388682858366223,"AT4G38080",NA,NA
"AT3G13620",86.9884406694603,1.09778544544474,0.306213644318799,3.58503112389673,0.000337038009045672,0.0038939075745837,"AT3G13620","PUT4",NA
"AT3G60750",15259.2580312492,1.04622174437734,0.291912910860047,3.58402011509155,0.0003383460114902,0.00390689372158478,"AT3G60750","AtTKL1;TKL1",NA
"AT5G37020",304.03992731726,1.28749019905854,0.359456490503676,3.58176923514299,0.000341275185650371,0.0039364359409482,"AT5G37020","ARF8;ATARF8","Encodes a member of the auxin response factor family. Mediates auxin response via expression of auxin regulated genes. Acts redundantly with ARF6 to control stamen elongation and flower maturation. Expression of ARF8 is controlled by miR167."
"AT5G17170",1866.45079150923,1.35949587109305,0.379899729719476,3.57856498633712,0.00034548596770841,0.00397852197629506,"AT5G17170","ENH1",NA
"AT1G15100",133.453586282388,1.19270716335246,0.33351301396173,3.5761937718248,0.000348633275303617,0.00401041581856571,"AT1G15100","RHA2A","Encodes a putative RING-H2 finger protein RHA2a."
"AT4G38970",35540.3388567638,1.04781695636937,0.29313193033538,3.57455755560484,0.000350820636897016,0.00403339264997734,"AT4G38970","AtFBA2;FBA2","Protein is tyrosine-phosphorylated and its phosphorylation state is modulated in response to ABA in Arabidopsis thaliana seeds."
"AT3G29630",24.3164574593864,1.51685779816747,0.424555761508823,3.57281171447711,0.000353168700399709,0.00405599640507724,"AT3G29630",NA,NA
"AT3G45680",63.8945564588154,1.9369032458437,0.54219008337847,3.57236936864385,0.000353765961539448,0.00406065956394063,"AT3G45680","NPF2.3",NA
"AT4G19030",166.074200300638,1.59098174017166,0.445465357070501,3.57150497770327,0.000354935801054611,0.00406968776209215,"AT4G19030","AT-NLM1;ATNLM1;NIP1;1;NLM1","an aquaporin whose expression level is reduced by ABA, NaCl, dark, and dessication. is expressed at relatively low levels under normal conditions. Also functions in arsenite transport and tolerance."
